"case_id","ticket_id","datetime","language","question","admin_answer","category","source_type","source_id","status"
"call_center_277","277","2026-06-10 11:54:13","ru","Личное сообщение Telegram 📤 Elektron hisob-faktura / hujjatlarni yuborish 📤 Elektron hisob-faktura / hujjatlarni yuborish Руссский 📨 Создать заявку 📤 ЭСФ / отправка документов 6a28f5e66b450196518c1cc8 303970073 6a28f5e66b450196518c1cc8 📤 ЭСФ / отправка документов 6a28f487983e83fcc42f2299 6a291c073a20a1ebd8e9a0c2","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Для более быстрого решения вопроса выберите нужный раздел ниже. Выберите тип обращения: Введите ИНН/ПИНФЛ компании: ❌ ИНН должен состоять ровно из 9 цифр. Пожалуйста, попробуйте снова. Опишите проблему максимально подробно. Укажите: • что именно не работает • в каком разделе возникла ошибка • какие действия выполнялись до ошибки • текст ошибки (если есть) Спасибо за обращение! Ваш номер заявки 277 . Уникальный номер заявки доступный оператору FUZ-10062026/0277 Оператор подключится в ближайшее время. assalomu aleykum hamma dokumentiz sistemaga tushti Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qilganingiz uchun rahmat. Agar muammoingiz hal qilingan bo‘lsa, iltimos, xizmat sifatini baholang. Sizning fikringiz xizmatimiz sifatini yanada yaxshilashga yordam beradi. Yaxshi kun tilaymiz!","call_center","call_center","277","raw"
"call_center_276","276","2026-06-10 11:22:06","ru","Личное сообщение Telegram 300541220 Shu buyicha kelgan faktura kurinmayapdi O'zbekcha 📨 Murojat yaratish 📤 Elektron hisob-faktura / hujjatlarni yuborish 300541220 Kelgan faktura kurinmayapdi","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 276 Operator tez orada ulanadi. Ассалому алайкум Дакумент ИД сини беролисизми Ассалому алайкум. Сиздан жавоб олмаганим сабабли суҳбатимизни ҳозирча якунлайман. Қўшимча саволларингиз ёки ёрдам керак бўлса, исталган вақт мурожаат қилишингиз мумкин. Эътиборингиз учун раҳмат, яхши кун тилайман! Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qilganingiz uchun rahmat. Agar muammoingiz hal qilingan bo‘lsa, iltimos, xizmat sifatini baholang. Sizning fikringiz xizmatimiz sifatini yanada yaxshilashga yordam beradi. Yaxshi kun tilaymiz!","call_center","call_center","276","raw"
"call_center_275","275","2026-06-10 11:13:59","ru","Личное сообщение Telegram 👨‍💻 Operator https://my.soliq.uz/remotes-services/e-invoice/documents/view/6a28fb936e5fc6a32af63e80?docType=facturas&type=buyer O'zbekcha 👨‍💻 Operator Forwarded from Pharma 303970073 Forwarded from Pharma счет-фактура - фактура уз. га утмаган 303970073 счет-фактура - фактура уз. га утмаган https://my.soliq.uz/remotes-services/e-invoice/documents/view/6a291ace1f0fe2ceb6c5495e?docType=facturas&type=buyer https://my.soliq.uz/remotes-services/e-invoice/documents/view/6a291acc3a20a1ebd8e99e6c?docType=facturas&type=buyer https://my.soliq.uz/remotes-services/e-invoice/documents/view/6a27a2573a20a1ebd8e73892?docType=facturas&type=buyer","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: ❌ Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 275 Operator tez orada ulanadi. Ассалому алайкум Дакумент ИДсини ташаберолисизми Ассалому алайкум Текшириб коринг Бошка саволариз йокми Siz so‘ragan hujjatni quyidagi havola orqali ko‘rib chiqishingiz mumkin: 🔗 https://app.faktura.uz/ru/document/details/9f1ed586cf584612852f80c6003dfdc8 Qo‘shimcha savollar yuzaga kelsa, mamnuniyat bilan yordam beramiz. Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qilganingiz uchun rahmat. Agar muammoingiz hal qilingan bo‘lsa, iltimos, xizmat sifatini baholang. Sizning fikringiz xizmatimiz sifatini yanada yaxshilashga yordam beradi. Yaxshi kun tilaymiz!","call_center","call_center","275","raw"
"call_center_274","274","2026-06-10 11:00:25","ru","Личное сообщение Telegram ❌ Tizim xatosi ❌ Tizim xatosi O'zbekcha 📨 Murojat yaratish ❌ Tizim xatosi 303047175 ID: 6a27d00bbe395c1dfb542831 303047175 Фактура куринмаяпти","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 274 Operator tez orada ulanadi. Siz so‘ragan hujjatni quyidagi havola orqali ko‘rib chiqishingiz mumkin: 🔗 https://app.faktura.uz/ru/document/details/f9db97ce18af4cb48e397a12b9893b05 Qo‘shimcha savollar yuzaga kelsa, mamnuniyat bilan yordam beramiz. xizmat sifatini baxolab qoying","call_center","call_center","274","raw"
"call_center_273","273","2026-06-10 10:50:04","ru","Личное сообщение Telegram /start","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatida murojaat yaratish jarayonini yakunlamaganingizni payqadik. Muammoingiz muvaffaqiyatli hal bo‘lgan deb umid qilamiz. Agar muammo hali ham dolzarb bo‘lsa, botdan foydalanish bo‘yicha yo‘riqnoma bilan tanishib chiqishingizni va murojaatni qayta yaratishingizni so‘raymiz. https://docs.google.com/document/d/1DZ28giJfT1IhzRfsA-5kaNCMjkFq6FOzTrk1coaVrHg/edit?tab=t.0#heading=h.5mjxlsxjk26t Xizmatlarimizdan foydalanganingiz uchun minnatdorchilik bildiramiz va ishlaringizga muvaffaqiyat tilaymiz!","call_center","call_center","273","raw"
"call_center_272","272","2026-06-10 10:48:31","ru","Личное сообщение Telegram /start","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Здравствуйте! Мы заметили, что вы не завершили создание заявки в службе поддержки Faktura.uz. Надеемся, что ваш вопрос был успешно решен. Если проблема все еще актуальна, просим вас ознакомиться с инструкцией по работе с ботом и повторно создать обращение. https://docs.google.com/document/d/1lwBQZYyjOzbe2fs9ekKR3V3ba8ks-wJsX3BSFVFwM0w/edit?tab=t.0#heading=h.qo7yu06bg85e Благодарим за использование наших сервисов и желаем вам успешной работы! Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatida murojaat yaratish jarayonini yakunlamaganingizni payqadik. Muammoingiz muvaffaqiyatli hal bo‘lgan deb umid qilamiz. Agar muammo hali ham dolzarb bo‘lsa, botdan foydalanish bo‘yicha yo‘riqnoma bilan tanishib chiqishingizni va murojaatni qayta yaratishingizni so‘raymiz. https://docs.google.com/document/d/1DZ28giJfT1IhzRfsA-5kaNCMjkFq6FOzTrk1coaVrHg/edit?tab=t.0#heading=h.5mjxlsxjk26t Xizmatlarimizdan foydalanganingiz uchun minnatdorchilik bildiramiz va ishlaringizga muvaffaqiyat tilaymiz!","call_center","call_center","272","raw"
"call_center_271","271","2026-06-10 10:45:47","ru","Личное сообщение Telegram нет не отправляется мы позвонили знакомым у них тоже такая же проблема включила тут по новой набить или свои отправить в черновикеах льготы нет не дает во всех авиакссах такая проблема именно по международным направлениям местные ушли все с\ф Старый сай в солике перебрасывает на солик 3 появился переход на старую версию сайте может изза этого не синхронизируется оттуда уходят все с\ф Elvira_team avia Forwarded from Олеся вот вся загрузка с 1 с выгружается у нас в фактура уз и оттуда отправляем все с\ф ошибка все та же к кому можно обратиться за решением этой проблемы ??","Можете включит any desk попробуйте отправить документ Новый создайте Отправьте скриншот пж Спасибо я сообщу нашим специалистам Значит проблема со стороны роуминга Да может быт и сегодня последний день подписание документов Попробуйте, пожалуйста, войти в свой личный кабинет Soliq и отправить документ оттуда Попробовали отправить тот документ? Значит проблема со стороны роуминга Обратитесь в налоговую службу Благодарим вас за обращение в службу поддержки Faktura.uz. Надеемся, что нам удалось помочь в решении вашего вопроса. Будем признательны, если вы оцените качество обслуживания. Спасибо за доверие и хорошего дня!","call_center","call_center","271","raw"
"call_center_270","270","2026-06-10 10:45:33","ru","Личное сообщение Telegram 📤 Elektron hisob-faktura / hujjatlarni yuborish ID: 6a2799f4d43bd2b27f7d7898 шу ""фактура.уз""да куринмаяпти O'zbekcha","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatida murojaat yaratish jarayonini yakunlamaganingizni payqadik. Muammoingiz muvaffaqiyatli hal bo‘lgan deb umid qilamiz. Agar muammo hali ham dolzarb bo‘lsa, botdan foydalanish bo‘yicha yo‘riqnoma bilan tanishib chiqishingizni va murojaatni qayta yaratishingizni so‘raymiz. https://docs.google.com/document/d/1DZ28giJfT1IhzRfsA-5kaNCMjkFq6FOzTrk1coaVrHg/edit?tab=t.0#heading=h.5mjxlsxjk26t Xizmatlarimizdan foydalanganingiz uchun minnatdorchilik bildiramiz va ishlaringizga muvaffaqiyat tilaymiz!","call_center","call_center","270","raw"
"call_center_269","269","2026-06-10 10:40:49","ru","Личное сообщение Telegram 🔐 Проблема со входом 6a28f83b3a20a1ebd8e93587 O'zbekcha 📨 Murojat yaratish 📤 Elektron hisob-faktura / hujjatlarni yuborish 6a28f83b3a20a1ebd8e93587 200610747 6a28f83b3a20a1ebd8e93587- ушбу фактурани кирим килиш керак Ассалому алайкум! шунака Рахмат булди","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: ❌ Soliq toʻlovchining identifikatsiya raqami (TIN) toʻliq 9 ta raqamdan iborat boʻlishi kerak. Iltimos, qayta urinib koʻring. Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 269 Operator tez orada ulanadi. Ассалому алайкум Дакументиз Фактура уз сайтида корин майаптими Текшириб коринг Бошка саволариз йокми Фактура уз бойича Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qilganingiz uchun rahmat. Agar muammoingiz hal qilingan bo‘lsa, iltimos, xizmat sifatini baholang. Sizning fikringiz xizmatimiz sifatini yanada yaxshilashga yordam beradi. Yaxshi kun tilaymiz!","call_center","call_center","269","raw"
"call_center_268","268","2026-06-10 10:35:32","ru","Личное сообщение Telegram 121 счет фактурада ок 131 счет фактурачи? Йук, просто подписать килиб булмаяпти йук де 10 минутда 325773131 Карашворинг илтимос Айланиб турипти Кечадан бери шу ахвол Яратдим Куринг Курдизми Яна айланиб турипти Ручной тулдирдим Ок хозир телефон буп колди тулдириб кураман","assalomu aleykum ispravlenniy yoki dopolnitelniy jonatmoxchi bogan dokumentiz ikinchi tomondan hali qabul qlinmagan Ikki tomondan qabul qlingandan keyin jonatsez boladi unisidayam huddi shunaqa hatolikmi? nmadur oshibka bervotimi? anydesk berolisizmi? hop ulanvoman shu dokumentizi boshidan yaratib jonatib korin boshidan ruchnoy toldirib chiqib keyin jonatin 11 47da yaratilgan dokument boshidan qlin hozir hop Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qilganingiz uchun rahmat. Agar muammoingiz hal qilingan bo‘lsa, iltimos, xizmat sifatini baholang. Sizning fikringiz xizmatimiz sifatini yanada yaxshilashga yordam beradi. Yaxshi kun tilaymiz!","call_center","call_center","268","raw"
"call_center_267","267","2026-06-10 10:20:18","ru","Личное сообщение Telegram /start O'zbekcha 📨 Murojat yaratish 🔐 Tizimga kirishda muammo 309271543 Kluchni kormayapti nima qilsak boladi Ha 1972406493 Nima boldi 1972406493 Ok","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) ❌ Tavsif juda qisqa. Iltimos, muammoni batafsilroq tasvirlab bering. Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 267 Operator tez orada ulanadi. Ассалому алайкум Anydesk беролисизми Кирвоман Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qilganingiz uchun rahmat. Agar muammoingiz hal qilingan bo‘lsa, iltimos, xizmat sifatini baholang. Sizning fikringiz xizmatimiz sifatini yanada yaxshilashga yordam beradi. Yaxshi kun tilaymiz!","call_center","call_center","267","raw"
"call_center_266","266","2026-06-10 10:10:35","ru","Личное сообщение Telegram /start","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatida murojaat yaratish jarayonini yakunlamaganingizni payqadik. Muammoingiz muvaffaqiyatli hal bo‘lgan deb umid qilamiz. Agar muammo hali ham dolzarb bo‘lsa, botdan foydalanish bo‘yicha yo‘riqnoma bilan tanishib chiqishingizni va murojaatni qayta yaratishingizni so‘raymiz. https://docs.google.com/document/d/1DZ28giJfT1IhzRfsA-5kaNCMjkFq6FOzTrk1coaVrHg/edit?tab=t.0#heading=h.5mjxlsxjk26t Xizmatlarimizdan foydalanganingiz uchun minnatdorchilik bildiramiz va ishlaringizga muvaffaqiyat tilaymiz!","call_center","call_center","266","raw"
"call_center_265","265","2026-06-10 10:01:46","ru","Личное сообщение Telegram ❌ Tizim xatosi O'zbekcha 📨 Murojat yaratish ❌ Tizim xatosi 200197106 янги ташкилотни кушиб булмаяпти","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) ❌ Tavsif juda qisqa. Iltimos, muammoni batafsilroq tasvirlab bering. Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 265 Operator tez orada ulanadi. Ассалому алайкум Anydesk беролисизми Ассалому алайкум. Сиздан жавоб олмаганим сабабли суҳбатимизни ҳозирча якунлайман. Қўшимча саволларингиз ёки ёрдам керак бўлса, исталган вақт мурожаат қилишингиз мумкин. Эътиборингиз учун раҳмат, яхши кун тилайман! Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qilganingiz uchun rahmat. Agar muammoingiz hal qilingan bo‘lsa, iltimos, xizmat sifatini baholang. Sizning fikringiz xizmatimiz sifatini yanada yaxshilashga yordam beradi. Yaxshi kun tilaymiz!","call_center","call_center","265","raw"
"call_center_264","264","2026-06-10 09:59:35","ru","Личное сообщение Telegram данные правильно ввела не подписывается ИНН 303971562 Руссский 📨 Создать заявку 📤 ЭСФ / отправка документов 303971562 Валидация объекта ""Roadway"": Валидация данных автотранспортного средства: Неправильное значение в поле ""Государственный регистрационный номер транспортного средства"": 01 H 331 GB там данные правильно введены, но ошибку такую выдаёт 🔗 API / интеграция https://new.soliqservis.uz/factura/docs/empowerment-side/pdf/facturapdf/6a2800265c5f519616323c5e?editFirst=1&isRead=0&isReadAgent=0& 303971562 🔗 API / интеграция 📤 ЭСФ / отправка документов https://faktura.soliq.uz/faktura/ru/factura/view/6a291e929038fe11e7b76c82?type=buyer ❌ Ошибка в системе","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Для более быстрого решения вопроса выберите нужный раздел ниже. Выберите тип обращения: Введите ИНН/ПИНФЛ компании: Опишите проблему максимально подробно. Укажите: • что именно не работает • в каком разделе возникла ошибка • какие действия выполнялись до ошибки • текст ошибки (если есть) ❌ Описание слишком короткое. Пожалуйста, опишите проблему подробнее. Спасибо за обращение! Ваш номер заявки 264 . Уникальный номер заявки доступный оператору FUZ-10062026/0264 Оператор подключится в ближайшее время. здравствуйте выберите номер авто заново из списка и попробуйте отправить заново Siz so‘ragan hujjatni quyidagi havola orqali ko‘rib chiqishingiz mumkin: 🔗 https://app.faktura.uz/ru/document/details/480981956e394d1a871cf212f7bc458c Qo‘shimcha savollar yuzaga kelsa, mamnuniyat bilan yordam beramiz.","call_center","call_center","264","raw"
"call_center_263","263","2026-06-10 09:16:48","ru","Личное сообщение Telegram /start O'zbekcha 📨 Murojat yaratish 📤 Elektron hisob-faktura / hujjatlarni yuborish","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatida murojaat yaratish jarayonini yakunlamaganingizni payqadik. Muammoingiz muvaffaqiyatli hal bo‘lgan deb umid qilamiz. Agar muammo hali ham dolzarb bo‘lsa, botdan foydalanish bo‘yicha yo‘riqnoma bilan tanishib chiqishingizni va murojaatni qayta yaratishingizni so‘raymiz. https://docs.google.com/document/d/1DZ28giJfT1IhzRfsA-5kaNCMjkFq6FOzTrk1coaVrHg/edit?tab=t.0#heading=h.5mjxlsxjk26t Xizmatlarimizdan foydalanganingiz uchun minnatdorchilik bildiramiz va ishlaringizga muvaffaqiyat tilaymiz!","call_center","call_center","263","raw"
"call_center_262","262","2026-06-10 09:14:33","ru","Личное сообщение Telegram Русский Доброе утро! (инн. 300 477 972 )не просаживается в фактура.уз эсф HUDUDGAZTA`MINOT № 202605008-102293 от 31.05.2026 , помогите пожалуйста. Руссский 📨 Создать заявку","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Для более быстрого решения вопроса выберите нужный раздел ниже. Выберите тип обращения: Здравствуйте! Мы заметили, что вы не завершили создание заявки в службе поддержки Faktura.uz. Надеемся, что ваш вопрос был успешно решен. Если проблема все еще актуальна, просим вас ознакомиться с инструкцией по работе с ботом и повторно создать обращение. https://docs.google.com/document/d/1lwBQZYyjOzbe2fs9ekKR3V3ba8ks-wJsX3BSFVFwM0w/edit?tab=t.0#heading=h.qo7yu06bg85e Благодарим за использование наших сервисов и желаем вам успешной работы!","call_center","call_center","262","raw"
"call_center_261","261","2026-06-10 09:03:19","ru","Личное сообщение Telegram - ассалом .. шунака хатолик беряпти O'zbekcha 📨 Murojat yaratish 📤 Elektron hisob-faktura / hujjatlarni yuborish 310433935 фактур имзолашда шунака хатолик","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 261 Operator tez orada ulanadi. assalomu aleykum bu oshibka rouming tomonidan birozdan song imzolab korin xizmat sifatini baxolab qoying","call_center","call_center","261","raw"
"call_center_260","260","2026-06-10 09:00:33","ru","Личное сообщение Telegram /start Uztelecomdan faktura kegan imzololmadik O'zbekcha 👨‍💻 Operator 303314950 Uztelecom dan faktura kelgan imzololmadik Forwarded from 6309090","Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 260 Operator tez orada ulanadi. assalomu aleykum nma hatolik bervoti imzolavotkanizda? birozdan song imzolab koring bu oshibka rouming tomonidan Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qilganingiz uchun rahmat. Agar muammoingiz hal qilingan bo‘lsa, iltimos, xizmat sifatini baholang. Sizning fikringiz xizmatimiz sifatini yanada yaxshilashga yordam beradi. Yaxshi kun tilaymiz!","call_center","call_center","260","raw"
"call_center_259","259","2026-06-10 08:48:35","ru","Личное сообщение Telegram /start salom O'zbekcha 📨 Murojat yaratish 🔗 API / Integratsiya 32504921060019 Sertifikatni ko'rmayapti bor katta rahmat yo'q rahmat","Благодарим что обратились в службу поддержки Faktura.uz! Время работы службы поддержки с 9:00 до 18:00. Просим вас обратиться по номеру +998998261406 Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Выберите язык! Tilni tanlang! Выберите язык! Tilni tanlang! Muammoingizni tezroq hal qilish uchun quyidagi kerakli bo‘limni tanlang. Murojat turini tanlang: Kompaniyaning TIN (INN)/JSHIR (PINFL) raqamini kiriting: Muammoni iloji boricha batafsil tavsiflang. Ko'rsating: • aniq nima ishlamayapti • qaysi bo'limda xatolik yuz berdi • xatodan oldin qanday harakatlar bajarilgan • xato matni (mavjud bo'lsa) Murojatingiz uchun raxmat rahmat! So‘rov raqamingiz: 259 Operator tez orada ulanadi. Assalomu alaykum any deskiz bormi Hop sog' bo'ling menga boshqa savollariz bo'lmasa chatni yopaman Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qilganingiz uchun rahmat. Agar muammoingiz hal qilingan bo‘lsa, iltimos, xizmat sifatini baholang. Sizning fikringiz xizmatimiz sifatini yanada yaxshilashga yordam beradi. Yaxshi kun tilaymiz!","call_center","call_center","259","raw"
"call_center_258","258","2026-06-10 05:52:28","ru","Личное сообщение Telegram /start","Благодарим что обратились в службу поддержки Faktura.uz! Время работы службы поддержки с 9:00 до 18:00. Просим вас обратиться по номеру +998998261406 Здравствуйте! Вы обратились в службу поддержки Faktura.uz Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatiga murojaat qildingiz. Assalomu alaykum! Siz Faktura.uz qo‘llab-quvvatlash xizmatida murojaat yaratish jarayonini yakunlamaganingizni payqadik. Muammoingiz muvaffaqiyatli hal bo‘lgan deb umid qilamiz. Agar muammo hali ham dolzarb bo‘lsa, botdan foydalanish bo‘yicha yo‘riqnoma bilan tanishib chiqishingizni va murojaatni qayta yaratishingizni so‘raymiz. https://docs.google.com/document/d/1DZ28giJfT1IhzRfsA-5kaNCMjkFq6FOzTrk1coaVrHg/edit?tab=t.0#heading=h.5mjxlsxjk26t Xizmatlarimizdan foydalanganingiz uchun minnatdorchilik bildiramiz va ishlaringizga muvaffaqiyat tilaymiz! Здравствуйте! Мы заметили, что вы не завершили создание заявки в службе поддержки Faktura.uz. Надеемся, что ваш вопрос был успешно решен. Если проблема все еще актуальна, просим вас ознакомиться с инструкцией по работе с ботом и повторно создать обращение. https://docs.google.com/document/d/1lwBQZYyjOzbe2fs9ekKR3V3ba8ks-wJsX3BSFVFwM0w/edit?tab=t.0#heading=h.qo7yu06bg85e Благодарим за использование наших сервисов и желаем вам успешной работы!","call_center","call_center","258","raw"
